time,bytes,request,num
1571679495,0.46019935607910159,11.595180722891535,0.83
1571705725,4.402280807495117,9.459424238834238,8.441
1571710675,4.532146453857422,9.333578869830556,9.503
1571714735,3.9545040130615236,9.37069571328177,8.538
1571715920,3.092951774597168,9.356801390699668,6.903
1571723510,3.4438552856445314,9.264401583854863,7.829
1571724580,3.9970293045043947,9.557546749777379,8.984
1571722195,3.0230398178100588,9.40934634723451,6.762
1571724140,3.615987777709961,9.302748930971268,8.185
1571683430,0.5190401077270508,12.001295336787545,0.772
1571685840,0.6662769317626953,10.22258414766556,0.921
1571681935,0.5151376724243164,11.01021897810217,0.685
1571682115,0.8638982772827148,12.437884378843766,0.813
1571692735,2.6223411560058595,12.397698209718646,0.782
1571703330,2.634636878967285,9.477812995245614,5.048
1571715300,3.875889778137207,9.38695599466599,8.249
1571719980,2.2322702407836916,9.412673577156232,5.113
1571720870,2.997682571411133,10.087653920933212,6.172
1571679280,0.4119119644165039,10.954216867469843,0.83
1571681045,0.5650625228881836,10.55969331872944,0.913
1571681315,0.48359012603759768,11.516129032258041,0.806
1571682140,0.5187034606933594,10.489060489060469,0.777
1571698405,0.6214389801025391,11.829268292682884,1.148
1571699025,0.7565946578979492,10.447916666666642,0.96
1571693660,0.7740011215209961,11.476521739130423,0.575
1571715905,3.4703311920166017,9.573717534565157,7.739
1571712490,4.233746528625488,9.216918130101373,8.086
1571721475,2.9456653594970705,9.778668310727462,6.488
1571693455,0.5094194412231445,10.991228070175409,1.026
1571681665,0.6491098403930664,10.61277033985579,0.971
1571692295,0.4075431823730469,11.121859296482392,0.796
1571708290,4.055041313171387,9.179890109890075,9.1
1571676145,0.5996503829956055,10.007486631016017,0.935
1571691690,0.3510894775390625,11.5388813096862,0.733
1571697360,0.4328756332397461,12.43468950749461,0.934
1571679575,0.38545703887939455,10.785809906291825,0.747
1571686445,0.8384027481079102,11.21655328798184,0.882
1571674150,0.5805463790893555,11.06314580941444,0.871
1571676985,0.4548358917236328,11.385902031063293,0.837
1571688675,0.5761699676513672,12.946403385049344,0.709
1571692890,1.0005178451538087,11.371671991480266,0.939
1571709025,4.9016523361206059,9.067557455905903,9.355
1571702735,2.125089645385742,9.640713916192434,3.866
1571704075,2.8236799240112306,9.335021952043196,5.922
1571711575,5.368690490722656,9.848672367236688,8.888
1571711590,4.116446495056152,9.439229577152947,9.034
1571719205,2.088435173034668,9.907188160676507,4.73
1571716940,2.8686676025390627,9.790819567979647,6.296
1571716990,3.136296272277832,9.676376391642496,6.557
1571714400,3.957500457763672,9.577378018728402,8.116
1571714435,3.8576574325561525,9.533447057390005,8.207
1571715325,4.131845474243164,9.677949709864573,8.272
1571723690,3.358919143676758,9.109344454580967,7.673
1571723085,3.5740489959716799,9.127139364303148,7.771
1571688380,0.5515604019165039,11.485365853658518,0.82
1571692580,0.3713388442993164,11.282841823056288,0.746
1571700375,0.6968660354614258,9.856747404844251,1.445
1571708315,4.465289115905762,9.201200533570447,8.996
1571708430,4.23153018951416,9.06632425189815,8.956
1571705030,3.8612241744995119,9.702906617192296,8.085
1571716345,2.88616943359375,9.627468994028467,6.531
1571721150,2.708889961242676,9.281355387827166,6.227
1571681225,0.4807596206665039,10.860534124629066,1.011
1571694975,0.44751930236816409,10.94366197183094,1.065
1571705775,4.40965461730957,9.012359783963423,9.628
1571710495,4.96694278717041,9.820151451409313,9.508
1571677010,0.49645519256591799,11.007583965330417,0.923
1571677615,0.3741025924682617,10.757853403141344,0.764
1571692915,0.4726285934448242,12.369284876905012,0.853
1571694680,0.49289417266845705,11.425465838509286,0.966
1571702310,1.636979103088379,9.267001114827166,3.588
1571695570,0.3453989028930664,11.107526881720404,0.651
1571681520,0.5807332992553711,10.857974388824177,0.859
1571698830,0.6550750732421875,10.927272727272689,1.1
1571690350,0.4022789001464844,11.34905660377357,0.53
1571681740,0.7499847412109375,6.37182677949227,2.009
1571694730,0.39319324493408205,11.315789473684183,0.684
1571704730,3.723583221435547,9.120047077285184,7.647
1571710155,3.862778663635254,9.346732539860735,8.906
1571702515,2.3178043365478517,10.250393700787374,3.81
1571704035,3.0875892639160158,9.377898805340813,5.692
1571712090,4.315794944763184,8.932964676673027,8.861
1571712515,3.7630186080932619,8.704620853080544,8.44
1571717040,2.7486886978149416,9.697863177074675,6.037
1571714215,4.330867767333984,10.381044049371518,8.831
1571712695,3.943655014038086,9.356090083716524,8.481
1571719885,2.471869468688965,10.4552679845119,4.907
1571721795,2.991866111755371,9.486807181889106,6.405
1571722695,3.463998794555664,9.13283683141501,7.385
1571677420,0.3941478729248047,10.251384274640069,0.903
1571682795,0.5900039672851563,11.626984126984102,0.882
1571695375,2.042482376098633,12.155725190839663,0.655
1571698790,0.5448112487792969,10.696009389671336,0.852
1571692810,0.4127836227416992,10.109090909090883,0.88
1571693235,0.4306144714355469,11.13659147869672,0.798
1571712245,4.291121482849121,9.340642303432972,9.03
1571696690,0.4195232391357422,10.520245398772988,0.815
1571674135,0.4435262680053711,11.531542056074733,0.856
1571676195,0.4287252426147461,11.9258793969849,0.796
1571689535,0.6424894332885742,12.310880829015522,0.772
1571695350,0.45478248596191409,11.155038759689886,0.903
1571679510,0.44820213317871096,11.273053892215542,0.835
1571681595,0.6583147048950195,12.216292134831436,0.712
1571684730,0.5068588256835938,11.887034659820257,0.779
1571701625,1.1351213455200196,9.975732217573189,2.39
1571684320,0.9077701568603516,10.267114093959706,0.745
1571685815,0.7305498123168945,12.464807436918978,0.753
1571699720,0.6699819564819336,10.360482654600278,1.326
1571701835,1.365187644958496,9.887718023255774,2.752
1571690015,0.611114501953125,11.665236051502126,0.932
1571693715,0.3648509979248047,11.766328011611009,0.689
1571704220,3.749119758605957,9.24999999999999,6.788
1571702545,1.9219942092895508,9.455385427666274,3.788
1571703005,2.606196403503418,9.709507883420907,4.186
1571703150,2.4176063537597658,9.498755937570659,4.421
1571704040,3.70247745513916,9.83426383793266,6.269
1571719465,2.504650115966797,9.923258559622158,5.082
1571716785,3.15566349029541,9.412532262689961,6.974
1571714645,3.7997608184814455,9.478528306185185,8.779
1571723500,3.608732223510742,8.979797979797946,8.415
1571724400,4.040510177612305,9.174835721210784,9.283
1571722905,3.4299144744873049,9.344737869129676,7.687
1571691780,2.465365409851074,12.151883353584419,0.823
1571691935,0.42954158782958987,10.817685589519618,0.916
1571677155,0.669703483581543,9.80434782608693,1.012
1571695390,0.3340578079223633,10.881844380403438,0.694
1571706900,3.90639591217041,8.997509903791715,8.835
1571718845,1.8195304870605469,9.772439653152065,4.267
1571720045,2.6570043563842775,10.228754249150134,5.001
1571680415,0.5891027450561523,12.164420485175186,0.742
1571690430,0.2805032730102539,10.927330173775653,0.633
1571681485,1.0177650451660157,14.020909090909067,1.1
1571685065,0.6456089019775391,11.486193293885574,1.014
1571687180,0.7665109634399414,11.971874999999989,0.64
1571697750,0.49483776092529299,10.824175824175793,1.001
1571674590,0.5598602294921875,11.451460885956604,1.061
1571678945,0.4709892272949219,11.302996670366236,0.901
1571685210,0.6364831924438477,10.916666666666615,0.96
1571693275,0.38617992401123049,11.053846153846136,0.78
1571692105,0.49556636810302737,10.958598726114618,0.942
1571684390,0.6082572937011719,11.289290681502072,0.719
1571684985,0.5478897094726563,11.514915693903998,0.771
1571701545,1.1870050430297852,9.780720798957847,2.303
1571677765,0.40351200103759768,11.327272727272689,0.825
1571679585,0.4657554626464844,11.28406466512699,0.866
1571692845,0.3846435546875,10.31964056482668,0.779
1571693025,1.4261226654052735,11.301521438450882,0.723
1571695885,0.4130086898803711,11.727825030376647,0.823
1571705875,4.475429534912109,9.527619252718827,9.287
1571706055,4.567278861999512,9.34085561497324,9.35
1571707575,4.22075080871582,9.113454618152736,10.004
1571710810,4.499629974365234,9.765422612513712,9.11
1571715605,4.0693559646606449,9.752863785868187,8.817
1571720285,2.7971229553222658,10.089416058394127,5.48
1571688065,0.6478166580200195,11.584832904884302,0.778
1571690475,0.30913829803466799,11.957236842105243,0.608
1571692150,0.3956575393676758,10.471910112359526,0.801
1571680485,0.5671548843383789,11.191082802547744,0.785
1571700825,0.8200807571411133,10.273451870018367,1.631
1571719510,2.471628189086914,9.98396381578944,4.864
1571683745,2.4012107849121095,11.365120274914066,1.164
1571694690,0.4756622314453125,11.2921465968586,0.955
1571715040,4.026440620422363,9.41713591697027,9.057
1571700385,0.7235774993896484,10.320375335120613,1.492
1571701430,1.097930908203125,9.971620971620942,2.079
1571690180,0.3683958053588867,11.528832630098425,0.711
1571675110,0.4084148406982422,9.949132947976855,0.865
1571684805,0.5714044570922852,10.848039215686251,0.816
1571676775,0.5479106903076172,10.926412614980264,0.761
1571675295,0.4667987823486328,11.03882476390344,0.953
1571699510,0.8827667236328125,11.22037218413318,1.021
1571685000,0.5475330352783203,10.484261501210629,0.826
1571691145,0.3705778121948242,10.735723771580324,0.753
1571695825,0.5963497161865234,11.960288808664246,0.554
1571710130,4.073850631713867,9.096923076923054,8.45
1571708985,4.30804443359375,9.45824915824913,8.91
1571709265,4.400277137756348,8.989684340829353,9.694
1571712540,4.389544486999512,9.519836272040298,9.528
1571718960,2.554536819458008,10.031416837782308,4.87
1571714180,3.871654510498047,9.364371994839884,8.527
1571715375,3.4402170181274416,8.889478437570553,8.858
1571715530,3.9815196990966799,9.364826478942783,8.097
1571723740,3.532674789428711,8.923628585807716,7.948
1571719860,2.15435791015625,9.8353658536585,5.084
1571674700,0.4847402572631836,11.011627906976708,0.946
1571675475,0.40942955017089846,10.452499999999978,0.8
1571701920,1.2856149673461915,10.155346820809209,2.768
1571686045,0.4888601303100586,10.978407557354906,0.741
1571680705,0.6956415176391602,7.805745554035536,1.462
1571698480,0.5039758682250977,11.475868725868692,1.036
1571698930,0.5392351150512695,10.356953055801564,1.129
1571716005,3.308344841003418,9.17270515939058,7.811
1571699680,0.6582574844360352,10.44117647058821,1.36
1571700605,1.6997718811035157,7.096599936447389,3.147
1571699535,0.6681594848632813,10.81683626271966,1.081
1571687745,0.5212507247924805,10.856767411300888,0.761
1571676765,0.4722871780395508,10.803707742639015,0.917
1571694280,0.3869972229003906,10.785175879396962,0.796
1571696675,0.44181156158447268,10.564655172413762,0.928
1571718095,2.505472183227539,10.154445462878068,4.364
1571682615,0.497406005859375,12.130378096479776,0.767
1571677215,1.4190301895141602,10.947150259067339,0.965
1571693685,2.274503707885742,10.48834951456308,1.03
1571676375,0.43373966217041018,11.580589254766006,0.577
1571686080,0.4684486389160156,10.43962008141111,0.737
1571688355,0.5229253768920898,11.804639804639783,0.819
1571702260,2.035580635070801,9.287328490718288,3.717
1571696385,0.49494075775146487,11.238958097395213,0.883
1571710175,4.019330024719238,9.483931117692185,9.117
1571708655,4.356639862060547,8.978545761995319,9.462
1571709375,4.261220932006836,8.77960026069951,9.206
1571704180,3.240006446838379,9.8590984974958,5.99
1571716565,3.2485837936401369,9.832716810521984,7.299
1571714325,3.824625015258789,9.382346241457818,8.78
1571715845,3.9828853607177736,9.53475670307843,8.056
1571719750,2.281648635864258,9.605007473841525,5.352
1571719995,2.2499828338623049,9.755927475592716,5.019
1571720175,2.3070144653320314,9.659019426456944,5.405
1571721695,2.950343132019043,9.231067659838589,6.444
1571721810,2.9028472900390627,9.356496834488956,6.634
1571683855,0.5489845275878906,11.319693094629134,0.782
1571688330,0.4628610610961914,12.049853372433996,0.682
1571681730,0.5695571899414063,12.561983471074353,0.847
1571682630,0.7715902328491211,10.983169705469827,0.713
1571700275,0.7466402053833008,10.094895287958078,1.528
1571700715,1.115579605102539,10.531757754800557,2.031
1571709130,4.298543930053711,9.383342009370085,9.605
1571714800,3.466708183288574,9.280798693959535,7.963
1571718085,1.8675518035888672,9.936902050113874,4.39
1571718410,2.2568864822387697,9.595924248661966,4.858
1571724105,4.162322044372559,10.081858157627668,8.869
1571676960,0.5399150848388672,11.426042983565076,0.791
1571687980,0.6389923095703125,11.037344398340231,0.723
1571721360,3.0406570434570314,9.583242315493804,6.409
1571722405,3.1292715072631838,9.649480131035439,7.021
1571687260,0.4745903015136719,11.405633802816885,0.71
1571703280,2.3979387283325197,9.459095283926822,5.195
1571719580,2.109391212463379,9.714194100042718,4.678
1571675465,0.6832962036132813,12.23853211009172,0.763
1571679950,0.47606945037841799,10.867881548974929,0.878
1571685195,2.6375961303710939,12.636098981077128,0.687
1571688625,0.5199909210205078,11.438574938574919,0.814
1571676035,0.6898488998413086,10.734767025089593,0.837
1571685340,0.8340597152709961,5.8215613382899289,1.883
1571681275,0.2962808609008789,11.102685624012617,0.633
1571682925,0.7269573211669922,11.915227629513329,0.637
1571684420,2.521451950073242,4.565068493150666,4.672
1571684885,0.6116867065429688,11.0478821362799,1.086
1571701600,1.0847043991088868,8.578542658366875,2.731
1571692050,2.1781558990478517,12.107832009080564,0.881
1571706110,3.8758363723754885,9.61708531079983,8.639
1571705040,4.023256301879883,9.818696155329784,7.777
1571708920,3.948946952819824,9.080566016204463,8.763
1571708470,3.871403694152832,9.111266456949755,8.583
1571708520,4.070367813110352,9.279688869412766,9.128
1571711330,4.5407304763793949,9.119040067660399,9.459
1571711780,4.217296600341797,9.359228838694936,8.766
1571719270,2.112179756164551,9.688174317749074,4.727
1571722995,3.9786720275878908,9.318293683346987,8.533
1571673670,0.3770589828491211,11.132075471698093,0.742
1571674960,0.4291114807128906,11.332942555685789,0.853
1571677345,0.4424619674682617,10.62355658198612,0.866
1571679755,0.5694789886474609,10.977739726027389,0.584
1571699485,0.6875543594360352,11.018968133535625,1.318
1571702475,1.8194713592529297,9.34489848368026,3.891
1571702620,2.0644702911376955,9.370755370755346,4.329
1571713120,4.392001152038574,9.446849501359896,8.824
1571718665,2.2824878692626955,9.630343511450353,5.24
1571716550,2.9081201553344728,9.585766158315158,6.885
1571724335,3.9763307571411135,9.749632311347403,8.839
1571724515,3.6633033752441408,13.699197700874134,8.351
1571700530,0.7167949676513672,10.235099337748303,1.51
1571693520,0.46285152435302737,10.853828306264465,0.862
1571697255,0.7531232833862305,7.807534246575329,1.46
1571703570,2.754659652709961,9.533368550801172,5.679
1571689665,0.5230875015258789,12.463806970509332,0.746
1571683645,0.6602926254272461,11.59243697478989,0.952
1571683660,0.6941041946411133,11.367834394904442,0.628
1571676055,0.4800071716308594,10.372955288985795,0.917
1571681470,0.5050973892211914,10.79479768786125,0.692
1571684485,2.272237777709961,11.733615221987293,0.946
1571693740,0.3297262191772461,10.642076502732213,0.732
1571704835,4.146085739135742,9.352332183012332,8.983
1571707375,4.315441131591797,8.718003456338295,9.837
1571709465,4.280508041381836,9.096826954530555,9.171
1571702750,2.218503952026367,9.527244986922375,4.588
1571703045,2.311924934387207,9.507246376811552,4.554
1571707995,3.9397287368774416,9.17184216670555,8.566
1571724710,3.98599910736084,9.393175912326266,8.851
1571719760,2.185453414916992,9.967579110852233,5.151
1571724260,4.055593490600586,9.606909964534948,8.741
1571722300,3.7060375213623049,9.26650013147512,7.606
1571674935,0.5211143493652344,13.18857901726425,0.753
1571692270,0.5074691772460938,10.952732644017708,0.677
1571680130,0.5151147842407227,10.693446088794904,0.946
1571696330,2.6499109268188478,11.826086956521725,0.713
1571710210,4.443876266479492,9.22424103035876,8.696
1571707970,4.077762603759766,9.374432334241563,8.808
1571717995,2.203336715698242,9.548568220101048,5.343
1571722325,3.4477319717407228,9.482599580712748,7.155
1571691175,2.3608341217041017,12.51439790575914,0.764
1571710185,4.509056091308594,9.227551020408138,9.8
1571702570,1.8647851943969727,9.513072741392664,3.863
1571713045,3.6516637802124025,9.580057767173152,7.963
1571724465,4.264460563659668,9.060026827632436,8.946
1571721875,2.937498092651367,9.322706181709292,6.681
1571722170,2.867076873779297,9.182319545823163,6.165
1571685055,2.314703941345215,12.120137299771127,0.874
1571686150,2.0611934661865236,11.009735744088993,0.719
1571687295,1.767557144165039,11.647540983606533,0.732
1571700750,0.8653268814086914,10.575551782682478,1.767
1571687940,0.687647819519043,10.675339366515809,0.884
1571695555,0.5348577499389648,11.370192307692277,1.04
1571683135,0.5614767074584961,10.845278725824754,0.879
1571673660,0.5258579254150391,11.765296803652932,1.095
1571674425,0.39826011657714846,10.407744874715239,0.878
1571674475,0.5461292266845703,10.826274848746739,1.157
1571675070,0.4761810302734375,11.433656957928767,0.927
1571678085,0.6831541061401367,10.374507227332434,0.761
1571690020,0.8229360580444336,12.08609271523177,0.755
1571699285,0.851832389831543,9.387203166226883,1.516
1571704675,3.5998401641845705,9.372434017595273,7.502
1571703900,3.048081398010254,9.283028812368194,5.692
1571706195,4.6149797439575199,9.306737388556567,8.861
1571706620,4.7815046310424809,9.173751095530215,9.128
1571706645,4.034684181213379,9.518867924528275,9.01
1571710500,5.616878509521484,10.125984251968476,9.398
1571712020,4.640732765197754,9.287631735931598,10.058
1571717985,2.4941225051879885,9.526337880377716,4.765
1571718735,2.035220146179199,9.523389232127063,4.532
1571714235,3.686067581176758,8.974863115978066,8.036
1571714430,3.6563987731933595,9.405818911462209,7.974
1571721120,3.110884666442871,9.386138613861359,6.363
1571721415,3.4004716873168947,11.761581920903926,6.195
1571686745,0.5002613067626953,11.433293978748504,0.847
1571701270,0.8416824340820313,10.069724770642165,1.635
1571709725,4.634763717651367,9.293564794338762,9.044
1571710100,4.044297218322754,10.614652269824678,8.613
1571713785,3.891453742980957,9.036669299334282,8.863
1571715125,3.890261650085449,9.97234579776359,8.317
1571717715,2.1261425018310549,9.606899318090619,4.986
1571716635,2.659266471862793,9.668557536466734,6.17
1571720370,2.6153945922851564,9.345839524517047,5.384
1571675225,1.7007102966308594,11.157740993184009,1.027
1571701065,0.887364387512207,10.5504538174052,1.873
1571674000,0.5299072265625,10.794582392776505,0.886
1571698525,0.5255012512207031,11.032403240324001,1.111
1571702145,1.7839841842651368,10.112455050670116,3.059
1571681165,0.3666410446166992,10.72418300653592,0.765
1571692120,0.4067983627319336,11.655629139072819,0.755
1571697160,0.7530965805053711,8.461139896373039,1.544
1571682235,0.6370677947998047,10.94755244755242,0.858
1571678805,0.4180326461791992,10.106617647058807,0.816
1571685675,0.7079238891601563,11.307958477508633,0.578
1571692210,0.40928173065185549,10.859756097560956,0.82
1571680215,0.40364837646484377,10.49591598599763,0.857
1571705940,4.377557754516602,8.993907345671892,8.699
1571704920,3.6767568588256838,9.120441577772237,8.062
1571702780,2.130152702331543,9.389976689976657,4.29
1571702950,2.0525169372558595,9.600911927045804,4.167
1571703385,3.156940460205078,9.718891291527389,5.087
1571706210,4.100502014160156,8.948233069377114,8.461
1571711365,4.305954933166504,9.386500120105659,8.326
1571716415,3.028238296508789,10.006314839873675,6.651
1571717165,2.6012020111083986,9.414681575109358,6.171
1571714175,3.9778366088867189,9.20197152245343,9.13
1571723300,3.964768409729004,9.007410296411818,7.692
1571724470,3.955624580383301,9.531629318393993,8.568
1571722565,3.74161434173584,13.553304904051164,7.504
1571675885,0.4011116027832031,11.058542413381114,0.837
1571684095,0.5255966186523438,10.3592342342342,0.888
1571689970,2.783954620361328,12.400234741784013,0.852
1571691285,0.41744518280029299,10.306508875739626,0.845
1571692485,0.36572742462158205,10.446616541353361,0.665
1571705165,3.9677305221557619,9.438445427042094,8.594
1571717615,2.1199731826782228,9.661357054199402,4.834
1571699045,0.5683860778808594,10.878710771840519,1.179
1571681285,0.46974754333496096,11.056886227544898,1.002
1571711015,5.968877792358398,10.101330284764057,9.622
1571692355,0.32521629333496096,10.458278145695349,0.755
1571676065,0.5889959335327148,11.77146171693731,0.862
1571692185,2.888644218444824,11.665071770334907,0.836
1571689945,0.7929048538208008,10.970994475138094,0.724
1571690665,0.46085548400878909,10.266899766899734,0.858
1571699520,0.6997013092041016,10.907807308970054,1.204
1571693050,0.3786325454711914,10.818411097099578,0.793
1571696040,0.754765510559082,11.541490857946524,0.711
1571701015,0.8883333206176758,13.299816063764514,1.631
1571677380,0.49472904205322268,10.84651600753293,1.062
1571691260,0.35431861877441409,9.861189801699702,0.706
1571695190,0.41367530822753909,10.536165327210075,0.871
1571697135,0.7559661865234375,8.269152542372862,1.475
1571705820,4.150327682495117,9.345295714791613,8.471
1571710270,5.025867462158203,9.348986125933806,9.37
1571708025,4.003806114196777,9.268038955289928,9.036
1571712060,4.467525482177734,9.29532832407707,9.183
1571714005,4.410923957824707,9.396549888190796,9.391
1571724625,4.028911590576172,9.654794520547919,8.76
1571720745,2.8701581954956056,9.402886247877735,5.89
1571724175,3.9353036880493166,9.936900191938545,8.336
1571722680,3.6501007080078127,9.285535378835285,7.985
1571686065,0.5145320892333984,11.389961389961357,0.777
1571686955,0.4775276184082031,11.569832402234617,0.716
1571689170,2.417271614074707,12.757467144563881,0.837
1571693850,0.5858116149902344,11.867120954003381,0.587
1571699080,0.6747980117797852,10.662921348314577,1.424
1571692805,0.3825712203979492,10.855889724310755,0.798
1571705500,4.210436820983887,9.672780373831746,8.56
1571707290,4.52665901184082,9.131582103874287,8.337
1571702805,2.0619935989379885,9.799114425541799,4.291
1571710450,5.581170082092285,9.963214990138037,10.14
1571712240,3.782520294189453,9.303414163349002,8.289
1571724355,4.267698287963867,10.045530260966095,9.005
1571680190,0.6262979507446289,10.86089813800656,0.913
1571681090,0.27376842498779299,10.288188976377946,0.635
1571686965,0.5035161972045898,11.401084010840086,0.738
1571702510,2.016042709350586,9.59985968194571,4.276
1571692755,0.4064817428588867,10.30759803921566,0.816
1571680665,0.443328857421875,11.092397660818684,0.855
1571681980,0.5402097702026367,11.004761904761875,0.84
1571687110,0.571044921875,11.18771331058018,0.586
1571678550,0.44373512268066409,10.797814207650245,0.915
1571692305,0.29416847229003909,10.84935897435896,0.624
1571697730,0.4572916030883789,11.0181611804767,0.881
1571678280,0.4238319396972656,11.342548076923052,0.832
1571681140,0.45621585845947268,10.054766734279891,0.986
1571675290,0.43311595916748049,10.536876355748346,0.922
1571688385,0.5635204315185547,11.263217097862745,0.889
1571693810,0.8755025863647461,13.171730515191527,0.757
1571699185,0.6913604736328125,9.32326951399114,1.358
1571699210,0.9640970230102539,9.70821114369499,1.364
1571706070,4.32158088684082,8.911363110391079,8.642
1571704430,3.3232736587524416,9.469802555168388,6.888
1571707420,4.830081939697266,9.38543594209208,9.187
1571707445,4.553182601928711,9.288602941176448,9.792
1571709110,4.610625267028809,9.329385474860296,8.95
1571707860,4.46083927154541,9.38894416804862,9.045
1571711945,4.274028778076172,10.1781026571337,9.371
1571719110,2.3811569213867189,10.075864943726515,4.798
1571717140,2.8927879333496095,9.518004198288362,6.193
1571713065,3.9790544509887697,9.198870986710544,8.503
1571724280,4.011540412902832,9.380772315801508,8.727
1571724330,4.022890090942383,9.542078932740387,8.995
1571722395,3.5952587127685549,9.145629867721569,8.089
1571688410,0.6332778930664063,12.428048780487793,0.82
1571677340,0.5041112899780273,10.421476510067097,0.745
1571697215,0.8999261856079102,8.593146417445463,1.605
1571700695,0.9009761810302734,10.896428571428539,1.68
1571709650,4.171818733215332,9.460968212961891,8.903
1571708465,4.069384574890137,9.214538171536251,8.488
1571712215,4.371689796447754,8.978013479173546,9.051
1571720580,2.8255186080932619,9.488762214983693,6.14
1571721030,2.891368865966797,9.6315701651927,5.993
1571722370,3.385561943054199,9.209901563404723,6.908
1571675150,0.5557527542114258,11.02983638113569,1.039
1571682110,0.7079029083251953,12.59143155694876,0.957
1571691400,0.41470813751220705,10.604895104895072,0.858
1571691425,0.545933723449707,11.421400264200774,0.757
1571701840,1.4129552841186524,10.011881188118775,3.03
1571706095,4.193507194519043,9.523609912464553,8.111
1571717295,2.2211856842041017,9.682357443551443,5.226
1571724060,4.192142486572266,9.44597557156276,9.579
1571695745,0.8492841720581055,12.051787916152879,0.811
1571687265,0.5579309463500977,12.118100128369674,0.779
1571675870,0.47742748260498049,11.505214368482014,0.863
1571687060,0.5156488418579102,11.290858725761755,0.722
1571722990,3.5026254653930666,9.085024402774178,7.786
1571688435,0.7881307601928711,11.101865136298395,0.697
1571687715,0.5613460540771484,10.732876712328743,0.876
1571673980,0.4914264678955078,10.992349726775938,0.915
1571688015,2.391350746154785,4.683643706529039,4.457
1571704305,3.3966007232666017,9.757510109763107,6.924
1571704910,3.9074411392211916,9.231962570795341,8.122
1571708365,4.304111480712891,9.270973861720034,9.488
1571710905,3.972026824951172,9.414436235921015,8.257
1571711795,4.238091468811035,9.798435754189916,8.95
